,name,brand_id,fs_id,address,address2,city,state,country,zip,phone,website,guide,id,lat,lng,created_at,updated_at,distance_km
595,McDonald's,513fbc1283aa2dc80c000053,,8500 E HIGHWAY 290,,Austin,TX,US,78724,+15129331907,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",796421,30.32900047302246,-97.66100311279297,2017-06-26T21:54:30.000Z,2017-08-20T14:08:18.000Z,33.81389247179058
596,Burger King,513fbc1283aa2dc80c00000a,,"2500 East Riverside Drive, Austin",,Austin,Texas,US,78741,+15124435599,http://www.burgerking.com,"<p><b id=""docs-internal-guid-c36d44f9-8310-0df4-9171-7ff7a1ae252c""></b></p><p dir=""ltr""><b>A smaller sandwich</b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Want that Whopper? Try a Whopper Jr. for about half the calories. It's a 300-calorie burger bargain.</span></p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Beyond the beef</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">There's plenty of lean poultry on the menu at Burger King. Try it in the Chicken, Apple &amp; Cranberry Salad or on the Tendergrill Chicken Sandwich. Another option? Ditch the meat altogether and try the Veggie Burger instead. </span></p><p><b>Swap Sides</b><br/></p><p>Instead of French Fries or Onion Rings, pair your burger or sandwich with a Garden Side Salad or Apple Slices.</p>",788456,30.239099502563477,-97.7260971069336,2017-06-26T21:53:29.000Z,2017-12-02T22:10:57.000Z,33.815015453694215
597,Gatti's Pizza,513fbc1283aa2dc80c0003ee,,"2410 E Riverside Dr, Suite H6, Austin",,Austin,Texas,US,78741,+15125838097,http://gattispizza.com,,788416,30.239347457885742,-97.72627258300781,2017-06-26T21:53:28.000Z,2017-12-02T22:10:57.000Z,33.84096659563905
598,McDonald's,513fbc1283aa2dc80c000053,,"2426 East Riverside Drive, Austin",,Austin,Texas,US,78741,+15124449229,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",785636,30.239299774169922,-97.72630310058594,2017-06-26T21:53:08.000Z,2017-12-02T22:10:56.000Z,33.84169939254943
599,Sonic,513fbc1283aa2dc80c000010,,1815 AIRPORT BLVD,,Austin,TX,US,78702,+15124748511,http://www.sonicdrivein.com/,"<p><b id=""docs-internal-guid-c36d44f9-83b3-d5e2-4f6e-751171092864""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b></b></span></p><p style=""color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);""><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b><b>Think small</b></b></span><br/></p><p dir=""ltr"" style=""color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">When it comes to burgers, smaller is better. At Sonic, that means a Jr. Burger or Jr. Deluxe Cheeseburger. Got a hankering for a hot dog? S</span><span style=""color: rgb(0, 0, 0);"">kip the footlong and stick with a regular New York, All-American, or Chicago Dog.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go wacky</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Keep a lid on calories by ordering a Wacky Pack kid's meal. Pair Chicken Strips, a Jr. Burger, Corn Dog, or Hot Dog with Apple Slices and 1% Milk, Orange Juice, or Apple Juice for a 500-calorie meal. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Trim chicken</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">With around 450 calories each, the Classic Grilled Chicken Sandwich and Grilled Chicken Wrap are great choices.</span></p>",784107,30.28144073486328,-97.70321655273438,2017-06-26T21:52:58.000Z,2017-08-20T14:05:38.000Z,33.936540080709705
602,Subway,513fbc1283aa2dc80c000005,,6422 HIGHWAY 183 S,,Austin,TX,US,78744,+15122430109,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",796835,30.165000915527344,-97.69300079345703,2017-06-26T21:54:34.000Z,2017-08-20T14:07:28.000Z,12.187232602368416
603,Auntie Anne's,513fbc1283aa2dc80c00013e,4cadcc8bd1f8b60c8cb771c6,3600 Presidential Blvd Ste 204,,Austin,TX,US,78719,,http://www.auntieannes.com,,2492829,30.20216178894043,-97.666259765625,2018-09-21T14:06:53.000Z,2019-01-05T14:56:54.000Z,12.271611890678374
604,Thundercloud Subs,513fbc1283aa2dc80c000b53,,3600 PRESIDENTIAL BLVD #213,,Austin,TX,US,78719,+15125303025,http://thundercloud.com/,,790078,30.2021484375,-97.66683197021484,2017-06-26T21:53:40.000Z,2017-08-20T14:06:12.000Z,12.309971676821819
605,Schlotzsky's,513fbc1283aa2dc80c00013a,,3600 PRESIDENTIAL BLVD,,Austin,TX,US,78719,+15125302900,http://www.schlotzskys.com,,1869663,30.202634811401367,-97.6673812866211,2017-07-12T17:55:52.000Z,2017-08-20T14:06:32.000Z,12.385515567445411
606,Auntie Anne's,513fbc1283aa2dc80c00013e,,3600 PRESIDENTIAL BLVD STE 204,,Austin,TX,US,78719,+15123851166,http://www.auntieannes.com,,842312,30.202999114990234,-97.66799926757812,2017-06-26T21:59:43.000Z,2017-08-20T14:06:34.000Z,12.456349391794246
609,Gatti's Pizza,513fbc1283aa2dc80c0003ee,,1555 BASTROP HWY,,Austin,TX,US,78742,+15125838104,http://gattispizza.com,,840192,30.22209930419922,-97.67459869384766,2017-06-26T21:59:28.000Z,2017-08-20T14:04:23.000Z,14.43058963938864
611,Waffle House,55ded06e27fbbf82551a8491,,7809 E BEN WHITE BLVD,,Austin,TX,US,78744,+15123890444,http://www.wafflehouse.com,,1882668,30.219253540039062,-97.68824768066406,2017-07-12T17:57:32.000Z,2017-08-20T14:08:53.000Z,15.111522216348929
612,Subway,513fbc1283aa2dc80c000005,,7709 E BEN WHITE BLVD,,Austin,TX,US,78744,+15123895011,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",795011,30.218000411987305,-97.69000244140625,2017-06-26T21:54:17.000Z,2017-08-20T14:09:00.000Z,15.138019811787965
613,Starbucks,513fbc1283aa2dc80c00001f,,7709 E BEN WHITE BLVD,,Austin,TX,US,78744,+15123868826,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",796310,30.218717575073242,-97.68929290771484,2017-06-26T21:54:29.000Z,2017-08-20T14:18:03.000Z,15.143017080264316
614,Denny's,513fbc1283aa2dc80c000017,,7619 E BEN WHITE BLVD,,Austin,TX,US,78741,+15123890013,http://www.dennys.com/,"<p><b id=""docs-internal-guid-8f51d79d-67dc-7689-8fd7-afd65c3986fb""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>A smarter slam</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you’re a fan of the Grand Slam, try the the 390-calorie Fit Slam instead. This slimmer slam comes with egg whites, turkey bacon, fruit, and an English muffin.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Honorable omelette</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">The Loaded Veggie (egg white) Omelette is packed with fresh spinach, mushrooms, squash, tomatoes, and swiss cheese all for just 490 calories. Get your omelette on!</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Slim salad</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Dining for lunch or dinner? Try the Cranberry Apple Chicken Salad for just 360 calories. </span></p>",795071,30.217660903930664,-97.69200897216797,2017-06-26T21:54:18.000Z,2017-08-20T14:08:28.000Z,15.253945279930164
616,Burger King,513fbc1283aa2dc80c00000a,,3001 MONTOPOLIS DR,,Austin,TX,US,78741,+15123867126,http://www.burgerking.com,"<p><b id=""docs-internal-guid-c36d44f9-8310-0df4-9171-7ff7a1ae252c""></b></p><p dir=""ltr""><b>A smaller sandwich</b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Want that Whopper? Try a Whopper Jr. for about half the calories. It's a 300-calorie burger bargain.</span></p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Beyond the beef</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">There's plenty of lean poultry on the menu at Burger King. Try it in the Chicken, Apple &amp; Cranberry Salad or on the Tendergrill Chicken Sandwich. Another option? Ditch the meat altogether and try the Veggie Burger instead. </span></p><p><b>Swap Sides</b><br/></p><p>Instead of French Fries or Onion Rings, pair your burger or sandwich with a Garden Side Salad or Apple Slices.</p>",791098,30.21299934387207,-97.71199798583984,2017-06-26T21:53:47.000Z,2017-08-20T14:17:53.000Z,16.40728237759623
617,Papa John's,513fbc1283aa2dc80c00000e,,7930 Thaxton Rd,,Austin,TX,US,78747,+15129757272,http://www.papajohns.com/,"<p><b id=""docs-internal-guid-f6f29d9e-670b-15e9-023e-ee3700263fe2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Load up on veggies and keep it light on the meat</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Avoid fatty meats and go for veggie toppings instead. The more veggies the better, but if you want to include some meat on your next slice avoid high calories options like pepperoni and sausage and choose Canadian bacon or chicken instead.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Stay thin</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">A thinner crust means fewer calories per slice.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Light Cheese</i></span></p><p><span style=""color: #000000;background-color: transparent;"">Order your next pizza with light cheese - less calories but all the flavor!</span></p>",843918,30.157489776611328,-97.74451446533203,2017-06-26T21:59:53.000Z,2018-05-05T16:46:56.000Z,16.696127831162997
